freq,statinfo,unit,currency\TIME_PERIOD	1971-01 	1971-02 	1971-03 	1971-04 	1971-05 	1971-06 	1971-07 	1971-08 	1971-09 	1971-10 	1971-11 	1971-12 	1972-01 	1972-02 	1972-03 	1972-04 	1972-05 	1972-06 	1972-07 	1972-08 	1972-09 	1972-10 	1972-11 	1972-12 	1973-01 	1973-02 	1973-03 	1973-04 	1973-05 	1973-06 	1973-07 	1973-08 	1973-09 	1973-10 	1973-11 	1973-12 	1974-01 	1974-02 	1974-03 	1974-04 	1974-05 	1974-06 	1974-07 	1974-08 	1974-09 	1974-10 	1974-11 	1974-12 	1975-01 	1975-02 	1975-03 	1975-04 	1975-05 	1975-06 	1975-07 	1975-08 	1975-09 	1975-10 	1975-11 	1975-12 	1976-01 	1976-02 	1976-03 	1976-04 	1976-05 	1976-06 	1976-07 	1976-08 	1976-09 	1976-10 	1976-11 	1976-12 	1977-01 	1977-02 	1977-03 	1977-04 	1977-05 	1977-06 	1977-07 	1977-08 	1977-09 	1977-10 	1977-11 	1977-12 	1978-01 	1978-02 	1978-03 	1978-04 	1978-05 	1978-06 	1978-07 	1978-08 	1978-09 	1978-10 	1978-11 	1978-12 	1979-01 	1979-02 	1979-03 	1979-04 	1979-05 	1979-06 	1979-07 	1979-08 	1979-09 	1979-10 	1979-11 	1979-12 	1980-01 	1980-02 	1980-03 	1980-04 	1980-05 	1980-06 	1980-07 	1980-08 	1980-09 	1980-10 	1980-11 	1980-12 	1981-01 	1981-02 	1981-03 	1981-04 	1981-05 	1981-06 	1981-07 	1981-08 	1981-09 	1981-10 	1981-11 	1981-12 	1982-01 	1982-02 	1982-03 	1982-04 	1982-05 	1982-06 	1982-07 	1982-08 	1982-09 	1982-10 	1982-11 	1982-12 	1983-01 	1983-02 	1983-03 	1983-04 	1983-05 	1983-06 	1983-07 	1983-08 	1983-09 	1983-10 	1983-11 	1983-12 	1984-01 	1984-02 	1984-03 	1984-04 	1984-05 	1984-06 	1984-07 	1984-08 	1984-09 	1984-10 	1984-11 	1984-12 	1985-01 	1985-02 	1985-03 	1985-04 	1985-05 	1985-06 	1985-07 	1985-08 	1985-09 	1985-10 	1985-11 	1985-12 	1986-01 	1986-02 	1986-03 	1986-04 	1986-05 	1986-06 	1986-07 	1986-08 	1986-09 	1986-10 	1986-11 	1986-12 	1987-01 	1987-02 	1987-03 	1987-04 	1987-05 	1987-06 	1987-07 	1987-08 	1987-09 	1987-10 	1987-11 	1987-12 	1988-01 	1988-02 	1988-03 	1988-04 	1988-05 	1988-06 	1988-07 	1988-08 	1988-09 	1988-10 	1988-11 	1988-12 	1989-01 	1989-02 	1989-03 	1989-04 	1989-05 	1989-06 	1989-07 	1989-08 	1989-09 	1989-10 	1989-11 	1989-12 	1990-01 	1990-02 	1990-03 	1990-04 	1990-05 	1990-06 	1990-07 	1990-08 	1990-09 	1990-10 	1990-11 	1990-12 	1991-01 	1991-02 	1991-03 	1991-04 	1991-05 	1991-06 	1991-07 	1991-08 	1991-09 	1991-10 	1991-11 	1991-12 	1992-01 	1992-02 	1992-03 	1992-04 	1992-05 	1992-06 	1992-07 	1992-08 	1992-09 	1992-10 	1992-11 	1992-12 	1993-01 	1993-02 	1993-03 	1993-04 	1993-05 	1993-06 	1993-07 	1993-08 	1993-09 	1993-10 	1993-11 	1993-12 	1994-01 	1994-02 	1994-03 	1994-04 	1994-05 	1994-06 	1994-07 	1994-08 	1994-09 	1994-10 	1994-11 	1994-12 	1995-01 	1995-02 	1995-03 	1995-04 	1995-05 	1995-06 	1995-07 	1995-08 	1995-09 	1995-10 	1995-11 	1995-12 	1996-01 	1996-02 	1996-03 	1996-04 	1996-05 	1996-06 	1996-07 	1996-08 	1996-09 	1996-10 	1996-11 	1996-12 	1997-01 	1997-02 	1997-03 	1997-04 	1997-05 	1997-06 	1997-07 	1997-08 	1997-09 	1997-10 	1997-11 	1997-12 	1998-01 	1998-02 	1998-03 	1998-04 	1998-05 	1998-06 	1998-07 	1998-08 	1998-09 	1998-10 	1998-11 	1998-12 	1999-01 	1999-02 	1999-03 	1999-04 	1999-05 	1999-06 	1999-07 	1999-08 	1999-09 	1999-10 	1999-11 	1999-12 	2000-01 	2000-02 	2000-03 	2000-04 	2000-05 	2000-06 	2000-07 	2000-08 	2000-09 	2000-10 	2000-11 	2000-12 	2001-01 	2001-02 	2001-03 	2001-04 	2001-05 	2001-06 	2001-07 	2001-08 	2001-09 	2001-10 	2001-11 	2001-12 	2002-01 	2002-02 	2002-03 	2002-04 	2002-05 	2002-06 	2002-07 	2002-08 	2002-09 	2002-10 	2002-11 	2002-12 	2003-01 	2003-02 	2003-03 	2003-04 	2003-05 	2003-06 	2003-07 	2003-08 	2003-09 	2003-10 	2003-11 	2003-12 	2004-01 	2004-02 	2004-03 	2004-04 	2004-05 	2004-06 	2004-07 	2004-08 	2004-09 	2004-10 	2004-11 	2004-12 	2005-01 	2005-02 	2005-03 	2005-04 	2005-05 	2005-06 	2005-07 	2005-08 	2005-09 	2005-10 	2005-11 	2005-12 	2006-01 	2006-02 	2006-03 	2006-04 	2006-05 	2006-06 	2006-07 	2006-08 	2006-09 	2006-10 	2006-11 	2006-12 	2007-01 	2007-02 	2007-03 	2007-04 	2007-05 	2007-06 	2007-07 	2007-08 	2007-09 	2007-10 	2007-11 	2007-12 	2008-01 	2008-02 	2008-03 	2008-04 	2008-05 	2008-06 	2008-07 	2008-08 	2008-09 	2008-10 	2008-11 	2008-12 	2009-01 	2009-02 	2009-03 	2009-04 	2009-05 	2009-06 	2009-07 	2009-08 	2009-09 	2009-10 	2009-11 	2009-12 	2010-01 	2010-02 	2010-03 	2010-04 	2010-05 	2010-06 	2010-07 	2010-08 	2010-09 	2010-10 	2010-11 	2010-12 	2011-01 	2011-02 	2011-03 	2011-04 	2011-05 	2011-06 	2011-07 	2011-08 	2011-09 	2011-10 	2011-11 	2011-12 	2012-01 	2012-02 	2012-03 	2012-04 	2012-05 	2012-06 	2012-07 	2012-08 	2012-09 	2012-10 	2012-11 	2012-12 	2013-01 	2013-02 	2013-03 	2013-04 	2013-05 	2013-06 	2013-07 	2013-08 	2013-09 	2013-10 	2013-11 	2013-12 	2014-01 	2014-02 	2014-03 	2014-04 	2014-05 	2014-06 	2014-07 	2014-08 	2014-09 	2014-10 	2014-11 	2014-12 	2015-01 	2015-02 	2015-03 	2015-04 	2015-05 	2015-06 	2015-07 	2015-08 	2015-09 	2015-10 	2015-11 	2015-12 	2016-01 	2016-02 	2016-03 	2016-04 	2016-05 	2016-06 	2016-07 	2016-08 	2016-09 	2016-10 	2016-11 	2016-12 	2017-01 	2017-02 	2017-03 	2017-04 	2017-05 	2017-06 	2017-07 	2017-08 	2017-09 	2017-10 	2017-11 	2017-12 	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 	2024-03 	2024-04 	2024-05 	2024-06 	2024-07 	2024-08 	2024-09 	2024-10 	2024-11 	2024-12 	2025-01 	2025-02 	2025-03 	2025-04 	2025-05 	2025-06 	2025-07 	2025-08 	2025-09 	2025-10 	2025-11 	2025-12 	2026-01 	2026-02 	2026-03 
M,AVG,NAC,ALL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	117.91000 	117.94000 	122.57000 	124.59000 	121.95000 	122.53000 	121.56000 	119.21000 	121.71000 	121.87000 	122.04000 	122.82000 	123.05000 	126.65000 	126.95000 	130.05000 	138.90000 	137.86000 	141.42000 	139.71000 	137.69000 	134.56000 	127.50000 	127.52000 	134.59000 	150.47000 	165.01000 	168.38000 	183.93000 	203.64000 	189.75000 	170.01000 	163.58000 	165.04000 	160.92000 	165.59000 	165.67000 	170.50000 	172.84000 	174.12000 	173.62000 	168.93000 	164.89000 	163.66000 	170.92000 	170.04000 	164.45000 	164.44000 	162.19000 	157.38000 	154.91000 	154.88000 	150.42000 	142.57000 	140.31000 	140.91000 	142.09000 	141.85000 	139.24000 	136.76000 	138.27000 	137.21000 	135.85000 	134.81000 	133.48000 	133.84000 	132.16000 	129.88000 	129.35000 	127.50000 	127.79000 	130.80000 	133.01000 	131.75000 	131.36000 	129.94000 	128.26000 	126.82000 	127.18000 	128.87000 	129.84000 	128.09000 	124.50000 	122.01000 	123.73000 	123.19000 	124.31000 	127.64000 	132.94000 	136.40000 	137.25000 	135.01000 	136.60000 	136.08000 	137.27000 	137.90000 	140.06000 	140.12000 	140.22000 	140.07000 	140.38000 	138.87000 	136.66000 	133.66000 	135.32000 	136.16000 	134.90000 	133.65000 	133.99000 	133.05000 	130.47000 	128.15000 	127.62000 	124.84000 	124.24000 	124.97000 	125.08000 	125.66000 	127.28000 	126.74000 	126.89000 	126.67000 	126.41000 	125.96000 	124.75000 	123.64000 	121.99000 	121.94000 	123.83000 	123.00000 	122.63000 	122.54000 	123.78000 	122.55000 	122.69000 	122.85000 	122.97000 	123.09000 	122.62000 	122.34000 	123.17000 	123.22000 	123.99000 	123.70000 	124.58000 	125.18000 	126.13000 	126.05000 	125.25000 	123.06000 	122.24000 	122.10000 	123.83000 	122.39000 	121.78000 	120.91000 	122.61000 	123.69000 	124.59000 	122.68000 	122.08000 	122.03000 	121.87000 	121.44000 	123.05000 	123.13000 	123.29000 	123.18000 	125.18000 	128.79000 	130.67000 	130.46000 	132.05000 	131.16000 	129.66000 	131.01000 	133.94000 	136.90000 	137.70000 	137.17000 	138.28000 	138.80000 	139.20000 	138.36000 	136.72000 	136.65000 	136.11000 	136.24000 	137.05000 	138.39000 	138.82000 	138.81000 	138.65000 	139.59000 	140.14000 	141.48000 	141.80000 	141.97000 	139.92000 	139.85000 	140.49000 	140.81000 	140.97000 	138.30000 	138.32000 	139.35000 	140.03000 	139.98000 	139.44000 	138.51000 	137.46000 	137.35000 	138.89000 	139.72000 	139.71000 	139.72000 	139.49000 	139.75000 	139.78000 	140.28000 	140.89000 	140.96000 	140.31000 	140.01000 	140.51000 	140.85000 	140.11000 	140.21000 	140.54000 	140.32000 	140.29000 	140.01000 	139.99000 	140.13000 	139.91000 	139.31000 	139.97000 	139.44000 	139.67000 	140.11000 	140.04000 	140.23000 	140.41000 	140.26000 	140.82000 	140.82000 	139.85000 	139.59000 	139.52000 	139.53000 	138.18000 	137.65000 	138.35000 	138.33000 	138.22000 	138.51000 	138.32000 	137.92000 	136.57000 	136.51000 	137.34000 	136.85000 	136.18000 	135.27000 	136.57000 	135.59000 	135.38000 	135.42000 	134.58000 	133.21000 	132.57000 	132.53000 	133.55000 	133.66000 	133.49000 	133.25000 	133.57000 	132.72000 	131.27000 	129.28000 	126.98000 	125.95000 	125.86000 	125.66000 	126.47000 	125.21000 	124.62000 	123.45000 	124.39000 	124.56000 	124.99000 	124.34000 	122.99000 	122.00000 	121.95000 	121.26000 	121.61000 	123.11000 	122.80000 	122.17000 	122.08000 	122.13000 	124.31000 	125.40000 	123.91000 	124.22000 	124.02000 	123.80000 	124.02000 	123.97682 	123.78000 	123.55000 	123.53000 	123.61000 	123.33571 	123.10000 	123.01000 	122.83000 	122.32000 	121.55000 	121.59000 	121.71000 	122.13000 	120.81000 	121.49000 	121.32000 	122.96000 	121.00000 	120.47000 	119.80000 	117.47000 	116.97000 	116.99000 	117.25000 	117.12000 	114.93000 	116.39000 	115.72000 	114.35000 	112.38000 	111.10000 	107.26000 	103.24000 	105.67000 	106.85000 	105.77000 	104.09000 	102.78000 	103.91000 	103.91000 	103.57000 	101.48000 	100.52000 	100.35000 	100.31000 	99.97000 	99.35000 	98.68000 	98.21000 	98.30000 	98.51000 	99.03000 	99.23000 	98.71000 	98.21000 	98.07000 	97.72000 	97.29000 	97.07000 	96.74000 	96.66000 	96.54000 	96.56000 	96.44000 	96.04000 
M,AVG,NAC,AUD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.9317 	0.9489 	0.9591 	0.9548 	0.9570 	0.9518 	0.9546 	0.9486 	0.9745 	0.9469 	0.9479 	0.9726 	0.9811 	0.9852 	0.9714 	0.9856 	0.9784 	0.9764 	1.0617 	1.0655 	1.0459 	1.0171 	1.0041 	0.9692 	0.9601 	0.9474 	0.9208 	0.9126 	0.8880 	0.8884 	0.9040 	0.9147 	0.8995 	0.9244 	0.9403 	0.9164 	0.8916 	0.8710 	0.8686 	0.8556 	0.8605 	0.9138 	0.9685 	1.0991 	1.0626 	1.1006 	1.1039 	1.1272 	1.1375 	1.1909 	1.2570 	1.2820 	1.2744 	1.3254 	1.3489 	1.3149 	1.3290 	1.3951 	1.5727 	1.6679 	1.6543 	1.6292 	1.5952 	1.5835 	1.6834 	1.6931 	1.6470 	1.6119 	1.6257 	1.5893 	1.5862 	1.5786 	1.5744 	1.6154 	1.7881 	1.7780 	1.7563 	1.7051 	1.6846 	1.6579 	1.5774 	1.4660 	1.4100 	1.3694 	1.4012 	1.4085 	1.3935 	1.3770 	1.3080 	1.3164 	1.3677 	1.3829 	1.3850 	1.3856 	1.4455 	1.4129 	1.3755 	1.4237 	1.4289 	1.4849 	1.5372 	1.6055 	1.5850 	1.5863 	1.6169 	1.5704 	1.5921 	1.6280 	1.5923 	1.6868 	1.7850 	1.7773 	1.7423 	1.7661 	1.6596 	1.5537 	1.5517 	1.5159 	1.4894 	1.5034 	1.5231 	1.5279 	1.5992 	1.6855 	1.7312 	1.6803 	1.6222 	1.6295 	1.6774 	1.7250 	1.8395 	1.9346 	1.9197 	1.8521 	1.7958 	1.7965 	1.7989 	1.7348 	1.6648 	1.7144 	1.7420 	1.7554 	1.6802 	1.6715 	1.8087 	1.7596 	1.6976 	1.6763 	1.6011 	1.5606 	1.6054 	1.5909 	1.6068 	1.6131 	1.6637 	1.6522 	1.6659 	1.7083 	1.6485 	1.5697 	1.6214 	1.6913 	1.7926 	1.8228 	1.8151 	1.8490 	1.8511 	1.7588 	1.7088 	1.7454 	1.7761 	1.7599 	1.7423 	1.7056 	1.6614 	1.6072 	1.5633 	1.5829 	1.6098 	1.6385 	1.6002 	1.5893 	1.6031 	1.5680 	1.5639 	1.5186 	1.4584 	1.4697 	1.4856 	1.5077 	1.4889 	1.4472 	1.5194 	1.5541 	1.6403 	1.6769 	1.6560 	1.6145 	1.6188 	1.6727 	1.7618 	1.8243 	1.7756 	1.8682 	1.9622 	1.9317 	1.8340 	1.8933 	1.8387 	1.7515 	1.7260 	1.6684 	1.6046 	1.5805 	1.5757 	1.6451 	1.6186 	1.6414 	1.6179 	1.5798 	1.5421 	1.5642 	1.5827 	1.5878 	1.5703 	1.5968 	1.5978 	1.5575 	1.5749 	1.6176 	1.6387 	1.6422 	1.6891 	1.7236 	1.8072 	1.7847 	1.6813 	1.6469 	1.6890 	1.7169 	1.8036 	1.7955 	1.7172 	1.7348 	1.7094 	1.6963 	1.6695 	1.6537 	1.6662 	1.6793 	1.7922 	1.8045 	1.7927 	1.7831 	1.7847 	1.8076 	1.8218 	1.8112 	1.7950 	1.7813 	1.7866 	1.7552 	1.7184 	1.7114 	1.6967 	1.6867 	1.6337 	1.6626 	1.6374 	1.6260 	1.6370 	1.6142 	1.7033 	1.7483 	1.7135 	1.7147 	1.7396 	1.7049 	1.6867 	1.7462 	1.7147 	1.6670 	1.6806 	1.6738 	1.6571 	1.5875 	1.6002 	1.6144 	1.6009 	1.5937 	1.6030 	1.5979 	1.6152 	1.6102 	1.6540 	1.6662 	1.6715 	1.7104 	1.6869 	1.6788 	1.6839 	1.6733 	1.6684 	1.6814 	1.6602 	1.6708 	1.6704 	1.6336 	1.6378 	1.5930 	1.5809 	1.6442 	1.6445 	1.5837 	1.6373 	1.6703 	1.6694 	1.6156 	1.6763 	1.6933 	1.6382 	1.6343 	1.6386 	1.6961 	1.7543 	1.9345 	1.9381 	2.0105 	1.9633 	1.9723 	1.9594 	1.8504 	1.7831 	1.7463 	1.7504 	1.7081 	1.6903 	1.6341 	1.6223 	1.6185 	1.5624 	1.5434 	1.4882 	1.4463 	1.4436 	1.4315 	1.4586 	1.4337 	1.3943 	1.4164 	1.3813 	1.3304 	1.3417 	1.3543 	1.3854 	1.3662 	1.3437 	1.3567 	1.3249 	1.3651 	1.3458 	1.3525 	1.3414 	1.3003 	1.2405 	1.2327 	1.2538 	1.2718 	1.2825 	1.2550 	1.1931 	1.1841 	1.2372 	1.2596 	1.2331 	1.2527 	1.2658 	1.2951 	1.2537 	1.2539 	1.3133 	1.3978 	1.4279 	1.4742 	1.4379 	1.4328 	1.4473 	1.5243 	1.5377 	1.5222 	1.5217 	1.4831 	1.4755 	1.4517 	1.4420 	1.4306 	1.4246 	1.4436 	1.4432 	1.4928 	1.4390 	1.4568 	1.4008 	1.3939 	1.4123 	1.4530 	1.4844 	1.5269 	1.5900 	1.5586 	1.5011 	1.5009 	1.5510 	1.5556 	1.4823 	1.4802 	1.5461 	1.5173 	1.4694 	1.4690 	1.4768 	1.4470 	1.4331 	1.4356 	1.4252 	1.3886 	1.4018 	1.4241 	1.4878 	1.4861 	1.4772 	1.4919 	1.4946 	1.5099 	1.5395 	1.5486 	1.5340 	1.5684 	1.5889 	1.5972 	1.5695 	1.5579 	1.5792 	1.5762 	1.6189 	1.6158 	1.5680 	1.5849 	1.5975 	1.5895 	1.5959 	1.5802 	1.6116 	1.6264 	1.6061 	1.6431 	1.6162 	1.6271 	1.6181 	1.6154 	1.6189 	1.6356 	1.7788 	1.7271 	1.6724 	1.6322 	1.6304 	1.6433 	1.6307 	1.6521 	1.6266 	1.6166 	1.5764 	1.5605 	1.5444 	1.5544 	1.5653 	1.5761 	1.5926 	1.6118 	1.6087 	1.5669 	1.5615 	1.5781 	1.5770 	1.5825 	1.4946 	1.4663 	1.4995 	1.5044 	1.4856 	1.4550 	1.4820 	1.5474 	1.5455 	1.5685 	1.5523 	1.5514 	1.6034 	1.6389 	1.6346 	1.6157 	1.6423 	1.6818 	1.6622 	1.6637 	1.6634 	1.6321 	1.6422 	1.6533 	1.6586 	1.6469 	1.6317 	1.6206 	1.6257 	1.6559 	1.6398 	1.6250 	1.6267 	1.6529 	1.6626 	1.6528 	1.7158 	1.7844 	1.7521 	1.7723 	1.7862 	1.7920 	1.7795 	1.7781 	1.7772 	1.7634 	1.7304 	1.6763 	1.6470 
M,AVG,NAC,BAM	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 	1.95583 
