file_name,file_year,file_month,year,month,country,arrivals_country
tourism_2016_11.xls,2016,11,2016,11,BDT,362352
tourism_2016_11.xls,2016,11,2015,11,CEZAYİR,12587
tourism_2016_11.xls,2016,11,2016,11,CEZAYİR,14377
tourism_2016_11.xls,2016,11,2015,11,FAS,12401
tourism_2016_11.xls,2016,11,2016,11,FAS,7106
tourism_2016_11.xls,2016,11,2015,11,LİBYA,3779
tourism_2016_11.xls,2016,11,2016,11,LİBYA,5167
tourism_2016_11.xls,2016,11,2015,11,SUDAN,811
tourism_2016_11.xls,2016,11,2016,11,SUDAN,896
tourism_2016_11.xls,2016,11,2015,11,MISIR,7685
tourism_2016_11.xls,2016,11,2016,11,MISIR,6815
tourism_2016_11.xls,2016,11,2015,11,TUNUS,8611
tourism_2016_11.xls,2016,11,2016,11,TUNUS,8857
tourism_2016_11.xls,2016,11,2015,11,DIĞ.AFRIKA ÜLKELERI,9725
tourism_2016_11.xls,2016,11,2016,11,DIĞ.AFRIKA ÜLKELERI,9307
tourism_2016_11.xls,2016,11,2015,11,B.A.EMİRLİĞİ,3019
tourism_2016_11.xls,2016,11,2016,11,B.A.EMİRLİĞİ,2349
tourism_2016_11.xls,2016,11,2015,11,BAHREYN,1919
tourism_2016_11.xls,2016,11,2016,11,BAHREYN,1853
tourism_2016_11.xls,2016,11,2015,11,KATAR,970
tourism_2016_11.xls,2016,11,2016,11,KATAR,1331
tourism_2016_11.xls,2016,11,2015,11,KUVEYT,7000
tourism_2016_11.xls,2016,11,2016,11,KUVEYT,8897
tourism_2016_11.xls,2016,11,2015,11,IRAK,81211
tourism_2016_11.xls,2016,11,2016,11,IRAK,35212
tourism_2016_11.xls,2016,11,2015,11,LÜBNAN,14136
tourism_2016_11.xls,2016,11,2016,11,LÜBNAN,14240
tourism_2016_11.xls,2016,11,2015,11,ÜRDÜN,8599
tourism_2016_11.xls,2016,11,2016,11,ÜRDÜN,11853
tourism_2016_11.xls,2016,11,2015,11,S.ARABİSTAN,18760
tourism_2016_11.xls,2016,11,2016,11,S.ARABİSTAN,47282
tourism_2016_11.xls,2016,11,2015,11,K.K.T.C.,14542
tourism_2016_11.xls,2016,11,2016,11,K.K.T.C.,15859
tourism_2016_11.xls,2016,11,2015,11,İSRAİL,10899
tourism_2016_11.xls,2016,11,2016,11,İSRAİL,15006
tourism_2016_11.xls,2016,11,2015,11,YEMEN,1737
tourism_2016_11.xls,2016,11,2016,11,YEMEN,2530
tourism_2016_11.xls,2016,11,2015,11,BANGLADEŞ,906
tourism_2016_11.xls,2016,11,2016,11,BANGLADEŞ,650
tourism_2016_11.xls,2016,11,2015,11,ÇİN HALK CUM.,17424
tourism_2016_11.xls,2016,11,2016,11,ÇİN HALK CUM.,15231
tourism_2016_11.xls,2016,11,2015,11,ENDONEZYA,3100
tourism_2016_11.xls,2016,11,2016,11,ENDONEZYA,4304
tourism_2016_11.xls,2016,11,2015,11,FİLİPİNLER,4993
tourism_2016_11.xls,2016,11,2016,11,FİLİPİNLER,4149
tourism_2016_11.xls,2016,11,2015,11,HİNDİSTAN,9997
tourism_2016_11.xls,2016,11,2016,11,HİNDİSTAN,5261
tourism_2016_11.xls,2016,11,2015,11,İRAN,106439
tourism_2016_11.xls,2016,11,2016,11,İRAN,118246
tourism_2016_11.xls,2016,11,2015,11,MALEZYA,6687
tourism_2016_11.xls,2016,11,2016,11,MALEZYA,4196
tourism_2016_11.xls,2016,11,2015,11,PAKİSTAN,4530
tourism_2016_11.xls,2016,11,2016,11,PAKİSTAN,4038
tourism_2016_11.xls,2016,11,2015,11,SİNGAPUR,2192
tourism_2016_11.xls,2016,11,2016,11,SİNGAPUR,1069
tourism_2016_11.xls,2016,11,2015,11,TAYLAND,839
tourism_2016_11.xls,2016,11,2016,11,TAYLAND,592
tourism_2016_11.xls,2016,11,2015,11,ARJANTİN,7101
tourism_2016_11.xls,2016,11,2016,11,ARJANTİN,3648
tourism_2016_11.xls,2016,11,2015,11,BREZİLYA,3733
tourism_2016_11.xls,2016,11,2016,11,BREZİLYA,2855
tourism_2016_11.xls,2016,11,2015,11,KOLOMBİYA,999
tourism_2016_11.xls,2016,11,2016,11,KOLOMBİYA,1011
tourism_2016_11.xls,2016,11,2015,11,ŞİLİ,818
tourism_2016_11.xls,2016,11,2016,11,ŞİLİ,321
tourism_2016_11.xls,2016,11,2015,11,VENEZÜELLA,346
tourism_2016_11.xls,2016,11,2016,11,VENEZÜELLA,291
tourism_2016_12.xls,2016,12,2015,12,ALMANYA,177570
tourism_2016_12.xls,2016,12,2016,12,ALMANYA,128490
tourism_2016_12.xls,2016,12,2015,12,AVUSTURYA,20966
tourism_2016_12.xls,2016,12,2016,12,AVUSTURYA,16430
tourism_2016_12.xls,2016,12,2015,12,BELÇİKA,15998
tourism_2016_12.xls,2016,12,2016,12,BELÇİKA,14086
tourism_2016_12.xls,2016,12,2015,12,DANİMARKA,6958
tourism_2016_12.xls,2016,12,2016,12,DANİMARKA,4832
tourism_2016_12.xls,2016,12,2015,12,FİNLANDİYA,3393
tourism_2016_12.xls,2016,12,2016,12,FİNLANDİYA,2154
tourism_2016_12.xls,2016,12,2015,12,FRANSA,34622
tourism_2016_12.xls,2016,12,2016,12,FRANSA,27885
tourism_2016_12.xls,2016,12,2015,12,HOLLANDA,32985
tourism_2016_12.xls,2016,12,2016,12,HOLLANDA,25360
tourism_2016_12.xls,2016,12,2015,12,İNGİLTERE,36553
tourism_2016_12.xls,2016,12,2016,12,İNGİLTERE,29490
tourism_2016_12.xls,2016,12,2015,12,İRLANDA,2208
tourism_2016_12.xls,2016,12,2016,12,İRLANDA,1533
tourism_2016_12.xls,2016,12,2015,12,İSPANYA,9450
tourism_2016_12.xls,2016,12,2016,12,İSPANYA,6631
tourism_2016_12.xls,2016,12,2015,12,İSVEÇ,11728
tourism_2016_12.xls,2016,12,2016,12,İSVEÇ,9187
tourism_2016_12.xls,2016,12,2015,12,İSVİÇRE,12079
tourism_2016_12.xls,2016,12,2016,12,İSVİÇRE,9202
tourism_2016_12.xls,2016,12,2015,12,İTALYA,21984
tourism_2016_12.xls,2016,12,2016,12,İTALYA,13688
tourism_2016_12.xls,2016,12,2015,12,İZLANDA,102
tourism_2016_12.xls,2016,12,2016,12,İZLANDA,87
tourism_2016_12.xls,2016,12,2015,12,LÜKSEMBURG,236
tourism_2016_12.xls,2016,12,2016,12,LÜKSEMBURG,166
tourism_2016_12.xls,2016,12,2015,12,PORTEKİZ,1945
tourism_2016_12.xls,2016,12,2016,12,PORTEKİZ,1318
tourism_2016_12.xls,2016,12,2015,12,YUNANİSTAN,59248
tourism_2016_12.xls,2016,12,2016,12,YUNANİSTAN,46876
tourism_2016_12.xls,2016,12,2015,12,ÇEK CUM.,2889
tourism_2016_12.xls,2016,12,2016,12,ÇEK CUM.,1925
tourism_2016_12.xls,2016,12,2015,12,POLONYA,5001
tourism_2016_12.xls,2016,12,2016,12,POLONYA,4031
tourism_2016_12.xls,2016,12,2015,12,MACARİSTAN,3478
tourism_2016_12.xls,2016,12,2016,12,MACARİSTAN,2515
tourism_2016_12.xls,2016,12,2015,12,NORVEÇ,5047
tourism_2016_12.xls,2016,12,2016,12,NORVEÇ,3973
tourism_2016_12.xls,2016,12,2015,12,SLOVAKYA,1605
tourism_2016_12.xls,2016,12,2016,12,SLOVAKYA,1239
tourism_2016_12.xls,2016,12,2015,12,A.B.D.,31038
tourism_2016_12.xls,2016,12,2016,12,A.B.D.,22621
tourism_2016_12.xls,2016,12,2015,12,AVUSTRALYA,4175
tourism_2016_12.xls,2016,12,2016,12,AVUSTRALYA,3172
tourism_2016_12.xls,2016,12,2015,12,JAPONYA,4810
tourism_2016_12.xls,2016,12,2016,12,JAPONYA,3067
tourism_2016_12.xls,2016,12,2015,12,KANADA,6454
tourism_2016_12.xls,2016,12,2016,12,KANADA,5205
tourism_2016_12.xls,2016,12,2015,12,YENİ ZELLANDA,718
tourism_2016_12.xls,2016,12,2016,12,YENİ ZELLANDA,501
tourism_2016_12.xls,2016,12,2015,12,MEKSİKA,1104
tourism_2016_12.xls,2016,12,2016,12,MEKSİKA,834
tourism_2016_12.xls,2016,12,2015,12,G. KORE,11530
tourism_2016_12.xls,2016,12,2016,12,G. KORE,7885
tourism_2016_12.xls,2016,12,2015,12,ESTONYA,1411
tourism_2016_12.xls,2016,12,2016,12,ESTONYA,652
tourism_2016_12.xls,2016,12,2015,12,KARADAĞ,1379
tourism_2016_12.xls,2016,12,2016,12,KARADAĞ,1261
tourism_2016_12.xls,2016,12,2015,12,KOSOVA,5240
tourism_2016_12.xls,2016,12,2016,12,KOSOVA,4671
tourism_2016_12.xls,2016,12,2015,12,MALTA,502
tourism_2016_12.xls,2016,12,2016,12,MALTA,413
tourism_2016_12.xls,2016,12,2015,12,LİTVANYA,1928
tourism_2016_12.xls,2016,12,2016,12,LİTVANYA,1509
tourism_2016_12.xls,2016,12,2015,12,G. KIBRIS RUM YÖN.,407
tourism_2016_12.xls,2016,12,2016,12,G. KIBRIS RUM YÖN.,461
tourism_2016_12.xls,2016,12,2015,12,LETONYA,1399
tourism_2016_12.xls,2016,12,2016,12,LETONYA,1031
tourism_2016_12.xls,2016,12,2015,12,BOSNA HERSEK,3921
tourism_2016_12.xls,2016,12,2016,12,BOSNA HERSEK,3335
tourism_2016_12.xls,2016,12,2015,12,HIRVATİSTAN,1720
tourism_2016_12.xls,2016,12,2016,12,HIRVATİSTAN,1346
tourism_2016_12.xls,2016,12,2015,12,SLOVENYA,1384
tourism_2016_12.xls,2016,12,2016,12,SLOVENYA,1109
tourism_2016_12.xls,2016,12,2015,12,SIRBİSTAN,8233
tourism_2016_12.xls,2016,12,2016,12,SIRBİSTAN,7574
tourism_2016_12.xls,2016,12,2015,12,MAKEDONYA,10087
tourism_2016_12.xls,2016,12,2016,12,MAKEDONYA,9343
tourism_2016_12.xls,2016,12,2015,12,ARNAVUTLUK,4677
tourism_2016_12.xls,2016,12,2016,12,ARNAVUTLUK,5052
tourism_2016_12.xls,2016,12,2015,12,BULGARİSTAN,138006
tourism_2016_12.xls,2016,12,2016,12,BULGARİSTAN,131334
tourism_2016_12.xls,2016,12,2015,12,ROMANYA,17672
tourism_2016_12.xls,2016,12,2016,12,ROMANYA,15732
tourism_2016_12.xls,2016,12,2015,12,AZERBAYCAN,34602
tourism_2016_12.xls,2016,12,2016,12,AZERBAYCAN,41475
tourism_2016_12.xls,2016,12,2015,12,BELARUS (B. RUSYA),2192
tourism_2016_12.xls,2016,12,2016,12,BELARUS (B. RUSYA),2419
tourism_2016_12.xls,2016,12,2015,12,ERMENİSTAN,2913
tourism_2016_12.xls,2016,12,2016,12,ERMENİSTAN,3092
tourism_2016_12.xls,2016,12,2015,12,GÜRCİSTAN,150894
tourism_2016_12.xls,2016,12,2016,12,GÜRCİSTAN,164369
tourism_2016_12.xls,2016,12,2015,12,KAZAKİSTAN,7784
tourism_2016_12.xls,2016,12,2016,12,KAZAKİSTAN,8860
tourism_2016_12.xls,2016,12,2015,12,KIRGIZİSTAN,5480
tourism_2016_12.xls,2016,12,2016,12,KIRGIZİSTAN,5669
tourism_2016_12.xls,2016,12,2015,12,MOLDOVA CUM.,6305
tourism_2016_12.xls,2016,12,2016,12,MOLDOVA CUM.,7101
tourism_2016_12.xls,2016,12,2015,12,ÖZBEKİSTAN,6991
tourism_2016_12.xls,2016,12,2016,12,ÖZBEKİSTAN,11243
tourism_2016_12.xls,2016,12,2015,12,RUSYA FED.,25485
tourism_2016_12.xls,2016,12,2016,12,RUSYA FED.,44097
tourism_2016_12.xls,2016,12,2015,12,TACİKİSTAN,1410
tourism_2016_12.xls,2016,12,2016,12,TACİKİSTAN,1674
tourism_2016_12.xls,2016,12,2015,12,TÜRKMENİSTAN,10489
tourism_2016_12.xls,2016,12,2016,12,TÜRKMENİSTAN,16994
tourism_2016_12.xls,2016,12,2015,12,UKRAYNA,28033
tourism_2016_12.xls,2016,12,2016,12,UKRAYNA,30828
tourism_2016_12.xls,2016,12,2015,12,BDT,282578
tourism_2016_12.xls,2016,12,2016,12,BDT,337821
tourism_2016_12.xls,2016,12,2015,12,CEZAYİR,14017
tourism_2016_12.xls,2016,12,2016,12,CEZAYİR,13086
tourism_2016_12.xls,2016,12,2015,12,FAS,9273
tourism_2016_12.xls,2016,12,2016,12,FAS,6942
tourism_2016_12.xls,2016,12,2015,12,LİBYA,4984
tourism_2016_12.xls,2016,12,2016,12,LİBYA,5234
tourism_2016_12.xls,2016,12,2015,12,SUDAN,693
tourism_2016_12.xls,2016,12,2016,12,SUDAN,802
tourism_2016_12.xls,2016,12,2015,12,MISIR,7680
tourism_2016_12.xls,2016,12,2016,12,MISIR,7019
tourism_2016_12.xls,2016,12,2015,12,TUNUS,9034
tourism_2016_12.xls,2016,12,2016,12,TUNUS,7925
tourism_2016_12.xls,2016,12,2015,12,DIĞ.AFRIKA ÜLKELERI,7647
tourism_2016_12.xls,2016,12,2016,12,DIĞ.AFRIKA ÜLKELERI,7348
tourism_2016_12.xls,2016,12,2015,12,B.A.EMİRLİĞİ,7027
tourism_2016_12.xls,2016,12,2016,12,B.A.EMİRLİĞİ,7512
tourism_2016_12.xls,2016,12,2015,12,BAHREYN,3867
tourism_2016_12.xls,2016,12,2016,12,BAHREYN,5966
tourism_2016_12.xls,2016,12,2015,12,KATAR,2139
tourism_2016_12.xls,2016,12,2016,12,KATAR,2333
tourism_2016_12.xls,2016,12,2015,12,KUVEYT,8181
tourism_2016_12.xls,2016,12,2016,12,KUVEYT,10925
tourism_2016_12.xls,2016,12,2015,12,IRAK,66163
tourism_2016_12.xls,2016,12,2016,12,IRAK,38952
tourism_2016_12.xls,2016,12,2015,12,LÜBNAN,12817
tourism_2016_12.xls,2016,12,2016,12,LÜBNAN,12555
tourism_2016_12.xls,2016,12,2015,12,ÜRDÜN,7872
tourism_2016_12.xls,2016,12,2016,12,ÜRDÜN,9025
tourism_2016_12.xls,2016,12,2015,12,S.ARABİSTAN,16404
tourism_2016_12.xls,2016,12,2016,12,S.ARABİSTAN,18601
tourism_2016_12.xls,2016,12,2015,12,K.K.T.C.,15384
tourism_2016_12.xls,2016,12,2016,12,K.K.T.C.,15232
tourism_2016_12.xls,2016,12,2015,12,İSRAİL,13672
tourism_2016_12.xls,2016,12,2016,12,İSRAİL,15607
tourism_2016_12.xls,2016,12,2015,12,YEMEN,1577
tourism_2016_12.xls,2016,12,2016,12,YEMEN,1794
tourism_2016_12.xls,2016,12,2015,12,BANGLADEŞ,986
tourism_2016_12.xls,2016,12,2016,12,BANGLADEŞ,554
tourism_2016_12.xls,2016,12,2015,12,ÇİN HALK CUM.,13408
tourism_2016_12.xls,2016,12,2016,12,ÇİN HALK CUM.,14609
tourism_2016_12.xls,2016,12,2015,12,ENDONEZYA,4972
tourism_2016_12.xls,2016,12,2016,12,ENDONEZYA,5803
tourism_2016_12.xls,2016,12,2015,12,FİLİPİNLER,4296
tourism_2016_12.xls,2016,12,2016,12,FİLİPİNLER,3829
tourism_2016_12.xls,2016,12,2015,12,HİNDİSTAN,7632
tourism_2016_12.xls,2016,12,2016,12,HİNDİSTAN,5143
tourism_2016_12.xls,2016,12,2015,12,İRAN,108895
tourism_2016_12.xls,2016,12,2016,12,İRAN,105446
tourism_2016_12.xls,2016,12,2015,12,MALEZYA,8978
tourism_2016_12.xls,2016,12,2016,12,MALEZYA,7905
tourism_2016_12.xls,2016,12,2015,12,PAKİSTAN,4417
tourism_2016_12.xls,2016,12,2016,12,PAKİSTAN,3887
tourism_2016_12.xls,2016,12,2015,12,SİNGAPUR,4087
tourism_2016_12.xls,2016,12,2016,12,SİNGAPUR,2257
tourism_2016_12.xls,2016,12,2015,12,TAYLAND,927
tourism_2016_12.xls,2016,12,2016,12,TAYLAND,1760
tourism_2016_12.xls,2016,12,2015,12,ARJANTİN,3753
tourism_2016_12.xls,2016,12,2016,12,ARJANTİN,2853
tourism_2016_12.xls,2016,12,2015,12,BREZİLYA,2664
tourism_2016_12.xls,2016,12,2016,12,BREZİLYA,2625
tourism_2016_12.xls,2016,12,2015,12,KOLOMBİYA,1100
tourism_2016_12.xls,2016,12,2016,12,KOLOMBİYA,1256
tourism_2016_12.xls,2016,12,2015,12,ŞİLİ,380
tourism_2016_12.xls,2016,12,2016,12,ŞİLİ,236
tourism_2016_12.xls,2016,12,2015,12,VENEZÜELLA,324
tourism_2016_12.xls,2016,12,2016,12,VENEZÜELLA,408
tourism_2017_01.xls,2017,1,2015,1,Cezayir,6940
tourism_2017_01.xls,2017,1,2016,1,Cezayir,7937
tourism_2017_01.xls,2017,1,2017,1,Cezayir,9063
tourism_2017_01.xls,2017,1,2015,1,Fas,7020
tourism_2017_01.xls,2017,1,2016,1,Fas,7572
tourism_2017_01.xls,2017,1,2017,1,Fas,5365
tourism_2017_01.xls,2017,1,2015,1,Güney Afrika Cumhuriyeti,1743
tourism_2017_01.xls,2017,1,2016,1,Güney Afrika Cumhuriyeti,1928
tourism_2017_01.xls,2017,1,2017,1,Güney Afrika Cumhuriyeti,1739
tourism_2017_01.xls,2017,1,2015,1,Libya,21248
tourism_2017_01.xls,2017,1,2016,1,Libya,5688
tourism_2017_01.xls,2017,1,2015,1,Mısır,6631
tourism_2017_01.xls,2017,1,2016,1,Mısır,7670
tourism_2017_01.xls,2017,1,2017,1,Mısır,6638
tourism_2017_01.xls,2017,1,2015,1,Sudan,519
tourism_2017_01.xls,2017,1,2016,1,Sudan,572
tourism_2017_01.xls,2017,1,2015,1,Tunus,6968
tourism_2017_01.xls,2017,1,2016,1,Tunus,7606
tourism_2017_01.xls,2017,1,2017,1,Tunus,8401
tourism_2017_01.xls,2017,1,2015,1,Arjantin,2691
tourism_2017_01.xls,2017,1,2016,1,Arjantin,3715
tourism_2017_01.xls,2017,1,2017,1,Arjantin,3147
tourism_2017_01.xls,2017,1,2015,1,Brezilya,5250
tourism_2017_01.xls,2017,1,2016,1,Brezilya,2923
tourism_2017_01.xls,2017,1,2017,1,Brezilya,2741
tourism_2017_01.xls,2017,1,2015,1,Kolombiya,904
tourism_2017_01.xls,2017,1,2016,1,Kolombiya,787
tourism_2017_01.xls,2017,1,2017,1,Kolombiya,975
tourism_2017_01.xls,2017,1,2015,1,Şili,707
tourism_2017_01.xls,2017,1,2016,1,Şili,450
tourism_2017_01.xls,2017,1,2017,1,Şili,297
tourism_2017_01.xls,2017,1,2015,1,Venezuela,281
tourism_2017_01.xls,2017,1,2016,1,Venezuela,302
tourism_2017_01.xls,2017,1,2017,1,Venezuela,457
tourism_2017_01.xls,2017,1,2015,1,Bahreyn,3528
tourism_2017_01.xls,2017,1,2016,1,Bahreyn,5662
tourism_2017_01.xls,2017,1,2017,1,Bahreyn,6358
tourism_2017_01.xls,2017,1,2015,1,Birleşik Arap Emirlikleri,3271
tourism_2017_01.xls,2017,1,2016,1,Birleşik Arap Emirlikleri,2461
tourism_2017_01.xls,2017,1,2017,1,Birleşik Arap Emirlikleri,1185
tourism_2017_01.xls,2017,1,2015,1,Irak,43099
tourism_2017_01.xls,2017,1,2016,1,Irak,53603
tourism_2017_01.xls,2017,1,2017,1,Irak,30736
tourism_2017_01.xls,2017,1,2015,1,İsrail,7086
tourism_2017_01.xls,2017,1,2016,1,İsrail,11891
tourism_2017_01.xls,2017,1,2017,1,İsrail,11263
tourism_2017_01.xls,2017,1,2015,1,Katar,4504
tourism_2017_01.xls,2017,1,2016,1,Katar,5340
tourism_2017_01.xls,2017,1,2017,1,Katar,4625
tourism_2017_01.xls,2017,1,2015,1,Kuveyt,16787
tourism_2017_01.xls,2017,1,2016,1,Kuveyt,16658
tourism_2017_01.xls,2017,1,2017,1,Kuveyt,18241
tourism_2017_01.xls,2017,1,2015,1,Kuzey Kıbrıs Türk Cumhuriyeti,13173
tourism_2017_01.xls,2017,1,2016,1,Kuzey Kıbrıs Türk Cumhuriyeti,13043
tourism_2017_01.xls,2017,1,2017,1,Kuzey Kıbrıs Türk Cumhuriyeti,12493
tourism_2017_01.xls,2017,1,2015,1,Lübnan,6565
tourism_2017_01.xls,2017,1,2016,1,Lübnan,8424
tourism_2017_01.xls,2017,1,2017,1,Lübnan,6618
tourism_2017_01.xls,2017,1,2015,1,Suudi Arabistan,23650
tourism_2017_01.xls,2017,1,2016,1,Suudi Arabistan,27567
tourism_2017_01.xls,2017,1,2017,1,Suudi Arabistan,27054
tourism_2017_01.xls,2017,1,2015,1,Ürdün,4961
tourism_2017_01.xls,2017,1,2016,1,Ürdün,7332
tourism_2017_01.xls,2017,1,2017,1,Ürdün,8000
tourism_2017_01.xls,2017,1,2015,1,Yemen,1974
tourism_2017_01.xls,2017,1,2016,1,Yemen,1449
tourism_2017_01.xls,2017,1,2015,1,Bangladeş,961
tourism_2017_01.xls,2017,1,2016,1,Bangladeş,1541
tourism_2017_01.xls,2017,1,2017,1,Bangladeş,906
tourism_2017_01.xls,2017,1,2015,1,Çin Halk Cumhuriyeti,10243
tourism_2017_01.xls,2017,1,2016,1,Çin Halk Cumhuriyeti,11330
tourism_2017_01.xls,2017,1,2017,1,Çin Halk Cumhuriyeti,14228
tourism_2017_01.xls,2017,1,2015,1,Endonezya,4951
tourism_2017_01.xls,2017,1,2016,1,Endonezya,4049
tourism_2017_01.xls,2017,1,2017,1,Endonezya,8092
tourism_2017_01.xls,2017,1,2015,1,Filipinler,3537
tourism_2017_01.xls,2017,1,2016,1,Filipinler,3901
tourism_2017_01.xls,2017,1,2017,1,Filipinler,3686
tourism_2017_01.xls,2017,1,2015,1,Hindistan,5021
tourism_2017_01.xls,2017,1,2016,1,Hindistan,5223
tourism_2017_01.xls,2017,1,2017,1,Hindistan,4341
tourism_2017_01.xls,2017,1,2015,1,İran,79716
tourism_2017_01.xls,2017,1,2016,1,İran,92260
tourism_2017_01.xls,2017,1,2017,1,İran,101636
tourism_2017_01.xls,2017,1,2015,1,Malezya,4305
tourism_2017_01.xls,2017,1,2016,1,Malezya,3855
tourism_2017_01.xls,2017,1,2017,1,Malezya,3789
tourism_2017_01.xls,2017,1,2015,1,Pakistan,2978
tourism_2017_01.xls,2017,1,2016,1,Pakistan,3820
tourism_2017_01.xls,2017,1,2015,1,Singapur,1086
tourism_2017_01.xls,2017,1,2016,1,Singapur,1128
tourism_2017_01.xls,2017,1,2017,1,Singapur,774
tourism_2017_01.xls,2017,1,2015,1,Tayland,746
tourism_2017_01.xls,2017,1,2016,1,Tayland,595
tourism_2017_01.xls,2017,1,2017,1,Tayland,786
tourism_2017_01.xls,2017,1,2015,1,Almanya,115993
tourism_2017_01.xls,2017,1,2016,1,Almanya,114208
tourism_2017_01.xls,2017,1,2017,1,Almanya,78750
tourism_2017_01.xls,2017,1,2015,1,Avusturya,12162
tourism_2017_01.xls,2017,1,2016,1,Avusturya,12266
tourism_2017_01.xls,2017,1,2017,1,Avusturya,9262
tourism_2017_01.xls,2017,1,2015,1,Belçika,11329
tourism_2017_01.xls,2017,1,2016,1,Belçika,11002
tourism_2017_01.xls,2017,1,2017,1,Belçika,8997
tourism_2017_01.xls,2017,1,2015,1,Çek Cumhuriyeti,2858
tourism_2017_01.xls,2017,1,2016,1,Çek Cumhuriyeti,2910
tourism_2017_01.xls,2017,1,2017,1,Çek Cumhuriyeti,2025
tourism_2017_01.xls,2017,1,2015,1,Danimarka,6294
tourism_2017_01.xls,2017,1,2016,1,Danimarka,6014
tourism_2017_01.xls,2017,1,2017,1,Danimarka,4095
tourism_2017_01.xls,2017,1,2015,1,Finlandiya,3505
tourism_2017_01.xls,2017,1,2016,1,Finlandiya,2917
tourism_2017_01.xls,2017,1,2017,1,Finlandiya,2048
tourism_2017_01.xls,2017,1,2015,1,Fransa,24507
tourism_2017_01.xls,2017,1,2016,1,Fransa,23130
tourism_2017_01.xls,2017,1,2017,1,Fransa,17566
tourism_2017_01.xls,2017,1,2015,1,Hollanda,23903
tourism_2017_01.xls,2017,1,2016,1,Hollanda,24031
tourism_2017_01.xls,2017,1,2017,1,Hollanda,18888
tourism_2017_01.xls,2017,1,2015,1,İngiltere (Birleşik Krallık),30868
tourism_2017_01.xls,2017,1,2016,1,İngiltere (Birleşik Krallık),31177
tourism_2017_01.xls,2017,1,2017,1,İngiltere (Birleşik Krallık),24383
tourism_2017_01.xls,2017,1,2015,1,İrlanda,2354
tourism_2017_01.xls,2017,1,2016,1,İrlanda,2127
tourism_2017_01.xls,2017,1,2017,1,İrlanda,1407
tourism_2017_01.xls,2017,1,2015,1,İspanya,10644
tourism_2017_01.xls,2017,1,2016,1,İspanya,7539
tourism_2017_01.xls,2017,1,2017,1,İspanya,5460
tourism_2017_01.xls,2017,1,2015,1,İsveç,12257
tourism_2017_01.xls,2017,1,2016,1,İsveç,10112
tourism_2017_01.xls,2017,1,2017,1,İsveç,7885
tourism_2017_01.xls,2017,1,2015,1,İsviçre,7707
tourism_2017_01.xls,2017,1,2016,1,İsviçre,7551
tourism_2017_01.xls,2017,1,2017,1,İsviçre,5621
tourism_2017_01.xls,2017,1,2015,1,İtalya,24550
tourism_2017_01.xls,2017,1,2016,1,İtalya,17356
tourism_2017_01.xls,2017,1,2017,1,İtalya,12684
tourism_2017_01.xls,2017,1,2015,1,İzlanda,113
tourism_2017_01.xls,2017,1,2016,1,İzlanda,151
tourism_2017_01.xls,2017,1,2017,1,İzlanda,105
tourism_2017_01.xls,2017,1,2015,1,Lüksemburg,181
tourism_2017_01.xls,2017,1,2016,1,Lüksemburg,220
tourism_2017_01.xls,2017,1,2017,1,Lüksemburg,115
tourism_2017_01.xls,2017,1,2015,1,Macaristan,3647
tourism_2017_01.xls,2017,1,2016,1,Macaristan,3437
tourism_2017_01.xls,2017,1,2017,1,Macaristan,2283
tourism_2017_01.xls,2017,1,2015,1,Norveç,5142
tourism_2017_01.xls,2017,1,2016,1,Norveç,4797
tourism_2017_01.xls,2017,1,2017,1,Norveç,3629
tourism_2017_01.xls,2017,1,2015,1,Polonya,7772
tourism_2017_01.xls,2017,1,2016,1,Polonya,5025
tourism_2017_01.xls,2017,1,2017,1,Polonya,4152
tourism_2017_01.xls,2017,1,2015,1,Portekiz,1839
tourism_2017_01.xls,2017,1,2016,1,Portekiz,1792
tourism_2017_01.xls,2017,1,2017,1,Portekiz,1365
tourism_2017_01.xls,2017,1,2015,1,Slovakya,1536
tourism_2017_01.xls,2017,1,2016,1,Slovakya,1535
tourism_2017_01.xls,2017,1,2017,1,Slovakya,1309
tourism_2017_01.xls,2017,1,2015,1,Yunanistan,49350
tourism_2017_01.xls,2017,1,2016,1,Yunanistan,41601
tourism_2017_01.xls,2017,1,2017,1,Yunanistan,29972
tourism_2017_01.xls,2017,1,2015,1,Arnavutluk,3930
tourism_2017_01.xls,2017,1,2016,1,Arnavutluk,4258
tourism_2017_01.xls,2017,1,2017,1,Arnavutluk,3999
tourism_2017_01.xls,2017,1,2015,1,Bosna Hersek,3243
tourism_2017_01.xls,2017,1,2016,1,Bosna Hersek,3348
tourism_2017_01.xls,2017,1,2017,1,Bosna Hersek,3065
tourism_2017_01.xls,2017,1,2015,1,Bulgaristan,99057
tourism_2017_01.xls,2017,1,2016,1,Bulgaristan,98800
tourism_2017_01.xls,2017,1,2017,1,Bulgaristan,77879
tourism_2017_01.xls,2017,1,2015,1,Estonya,841
tourism_2017_01.xls,2017,1,2016,1,Estonya,1159
tourism_2017_01.xls,2017,1,2017,1,Estonya,944
tourism_2017_01.xls,2017,1,2015,1,Güney Kıbrıs Rum Kesimi,389
tourism_2017_01.xls,2017,1,2016,1,Güney Kıbrıs Rum Kesimi,462
tourism_2017_01.xls,2017,1,2017,1,Güney Kıbrıs Rum Kesimi,363
tourism_2017_01.xls,2017,1,2015,1,Hırvatistan,2606
